x,y,value
V347,C Y Ho,0
V347,H W Lai,0
V347,Y T Cheng,0
V347,C Schofield,0.666666667
V347,S de Sousa,0
V347,U Rispoli,0
V347,C Williams,0
V347,L Corrales,0
V347,O Murphy,0
V347,G Mosse,0
V347,T Berry,0
V347,H Bowman,0
V347,C Soumillon,0
V347,D Lane,0
V347,M Barzalona,0
V347,F Geroux,0
V347,P Smullen,0
V347,G Lerena,0
V347,M Demuro,0
V347,R Moore,0
V347,K Tosaki,0
V347,N Juglall,0
V347,T Clark,0
V347,A Badel,0
V347,M Guyon,0
V347,Y Iwata,0
V347,Y Take,0
V347,R Myers,0
V347,S Pasquier,0
V347,B Vorster,0
V347,B Melham,0
V347,G Lee,0
V347,Y Kawada,0
V347,D O'Brien,0
V347,P-C Boudot,0
V347,G Schofield,0
V347,H Lam,0
V347,M Wepner,0
V347,C Perkins,0
V347,R Curatolo,0
V347,W L Ho,0
V347,M F Poon,0
V347,W M Lai,0
V347,O Peslier,0
V347,C Murray,0
V347,A Sanna,0
S028,O Doleuze,0
S028,N Rawiller,0
S028,O Bosson,0
S028,H N Wong,0
S028,M Chadwick,0
S028,T H So,0
S028,Z Purton,0
S028,K C Ng,0
S028,S Clipperton,0
S028,K K Chiong,0
S028,K C Leung,0.25
S028,N Callan,0
S028,K Teetan,0
S028,H T Mo,0
S028,B Prebble,0
S028,J Moreira,0
S028,D Whyte,0
S028,M L Yeung,0
S028,C Y Ho,0
S028,H W Lai,0
S028,Y T Cheng,0
S028,C Schofield,0
S028,S de Sousa,0
S028,U Rispoli,0
S028,C Williams,0
S028,L Corrales,0
S028,O Murphy,0
S028,G Mosse,0
S028,T Berry,0
S028,H Bowman,0
S028,C Soumillon,0
S028,D Lane,0
S028,M Barzalona,0
S028,F Geroux,0
S028,P Smullen,0
S028,G Lerena,0
S028,M Demuro,0
S028,R Moore,0
S028,K Tosaki,0
S028,N Juglall,0
S028,T Clark,0
S028,A Badel,0
S028,M Guyon,0
S028,Y Iwata,0
S028,Y Take,0
S028,R Myers,0
S028,S Pasquier,0
S028,B Vorster,0
S028,B Melham,0
S028,G Lee,0
S028,Y Kawada,0
S028,D O'Brien,0
S028,P-C Boudot,0
S028,G Schofield,0
S028,H Lam,0
S028,M Wepner,0
S028,C Perkins,0
S028,R Curatolo,0
S028,W L Ho,0
S028,M F Poon,0
S028,W M Lai,0
S028,O Peslier,0
S028,C Murray,0
S028,A Sanna,0
V203,O Doleuze,0
V203,N Rawiller,0
V203,O Bosson,0
V203,H N Wong,0
V203,M Chadwick,0
V203,T H So,0
V203,Z Purton,0
V203,K C Ng,0
V203,S Clipperton,0
V203,K K Chiong,0
V203,K C Leung,0
V203,N Callan,0
V203,K Teetan,0.75
V203,H T Mo,0
V203,B Prebble,0.666666667
V203,J Moreira,0
V203,D Whyte,0
V203,M L Yeung,0
V203,C Y Ho,0
V203,H W Lai,0
V203,Y T Cheng,0
V203,C Schofield,0
V203,S de Sousa,0
V203,U Rispoli,0
V203,C Williams,0
V203,L Corrales,0
V203,O Murphy,0
V203,G Mosse,0
V203,T Berry,0
V203,H Bowman,0
V203,C Soumillon,0
V203,D Lane,0
V203,M Barzalona,0
V203,F Geroux,0
V203,P Smullen,0
V203,G Lerena,0
V203,M Demuro,0
V203,R Moore,0
V203,K Tosaki,0
V203,N Juglall,0
V203,T Clark,0
V203,A Badel,0
V203,M Guyon,0
V203,Y Iwata,0
V203,Y Take,0
V203,R Myers,0
V203,S Pasquier,0
V203,B Vorster,0
V203,B Melham,0
V203,G Lee,0
V203,Y Kawada,0
V203,D O'Brien,0
V203,P-C Boudot,0
V203,G Schofield,0
V203,H Lam,0
V203,M Wepner,0
V203,C Perkins,0
V203,R Curatolo,0
V203,W L Ho,0
V203,M F Poon,0
V203,W M Lai,0
V203,O Peslier,0
V203,C Murray,0
V203,A Sanna,0
V258,O Doleuze,0
V258,N Rawiller,0
V258,O Bosson,0
V258,H N Wong,0
V258,M Chadwick,0
V258,T H So,0
V258,Z Purton,0.25
V258,K C Ng,0
V258,S Clipperton,0
V258,K K Chiong,0
V258,K C Leung,0
V258,N Callan,0
V258,K Teetan,0
V258,H T Mo,0
V258,B Prebble,0
V258,J Moreira,0
V258,D Whyte,0
V258,M L Yeung,0
V258,C Y Ho,0
V258,H W Lai,0
V258,Y T Cheng,0
V258,C Schofield,0
V258,S de Sousa,0
V258,U Rispoli,0
V258,C Williams,0
V258,L Corrales,0
V258,O Murphy,0
V258,G Mosse,0
V258,T Berry,0
V258,H Bowman,0
V258,C Soumillon,0
V258,D Lane,0
V258,M Barzalona,0
V258,F Geroux,0
V258,P Smullen,0
V258,G Lerena,0
V258,M Demuro,0
V258,R Moore,0
V258,K Tosaki,0
V258,N Juglall,0
V258,T Clark,0
V258,A Badel,0
V258,M Guyon,0
V258,Y Iwata,0
V258,Y Take,0
V258,R Myers,0
V258,S Pasquier,0
V258,B Vorster,0
V258,B Melham,0
V258,G Lee,0
V258,Y Kawada,0
V258,D O'Brien,0
V258,P-C Boudot,0
V258,G Schofield,0
V258,H Lam,0
V258,M Wepner,0
V258,C Perkins,0
V258,R Curatolo,0
V258,W L Ho,0
V258,M F Poon,0
V258,W M Lai,0
V258,O Peslier,0
V258,C Murray,0
V258,A Sanna,0
T378,O Doleuze,0
T378,N Rawiller,0
T378,O Bosson,0
T378,H N Wong,0
T378,M Chadwick,0
T378,T H So,0
T378,Z Purton,0
T378,K C Ng,0
T378,S Clipperton,0
T378,K K Chiong,0
T378,K C Leung,0
T378,N Callan,0
T378,K Teetan,0
T378,H T Mo,0
T378,B Prebble,0
T378,J Moreira,0
T378,D Whyte,0
T378,M L Yeung,0
T378,C Y Ho,0
T378,H W Lai,0
T378,Y T Cheng,0
T378,C Schofield,0
T378,S de Sousa,0
T378,U Rispoli,0
T378,C Williams,0
T378,L Corrales,0
T378,O Murphy,0
T378,G Mosse,0
T378,T Berry,0
T378,H Bowman,0
T378,C Soumillon,0
T378,D Lane,0
T378,M Barzalona,0
T378,F Geroux,0
T378,P Smullen,0
T378,G Lerena,0
T378,M Demuro,0
T378,R Moore,0
T378,K Tosaki,0
T378,N Juglall,0
T378,T Clark,0
T378,A Badel,0
T378,M Guyon,0
T378,Y Iwata,0
T378,Y Take,0
T378,R Myers,0
T378,S Pasquier,0
T378,B Vorster,0
T378,B Melham,0
T378,G Lee,0
T378,Y Kawada,0
T378,D O'Brien,0
T378,P-C Boudot,0
T378,G Schofield,0
T378,H Lam,0
T378,M Wepner,0
T378,C Perkins,0
T378,R Curatolo,0
T378,W L Ho,0
T378,M F Poon,0
T378,W M Lai,0
T378,O Peslier,0
T378,C Murray,0
T378,A Sanna,0
V200,O Doleuze,0
V200,N Rawiller,0
V200,O Bosson,0
V200,H N Wong,0
V200,M Chadwick,0
V200,T H So,0
V200,Z Purton,0
V200,K C Ng,0
V200,S Clipperton,0
V200,K K Chiong,0
V200,K C Leung,0
V200,N Callan,0
V200,K Teetan,0
V200,H T Mo,0
V200,B Prebble,0
V200,J Moreira,0.75
V200,D Whyte,0
V200,M L Yeung,0
V200,C Y Ho,0
V200,H W Lai,0
V200,Y T Cheng,0
V200,C Schofield,0
V200,S de Sousa,0
V200,U Rispoli,0
V200,C Williams,0
V200,L Corrales,0
V200,O Murphy,0
V200,G Mosse,0
V200,T Berry,0
V200,H Bowman,0
V200,C Soumillon,0
V200,D Lane,0
V200,M Barzalona,0
V200,F Geroux,0
V200,P Smullen,0
V200,G Lerena,0
V200,M Demuro,0
V200,R Moore,0
V200,K Tosaki,0
V200,N Juglall,0
V200,T Clark,0
V200,A Badel,0
V200,M Guyon,0
V200,Y Iwata,0
V200,Y Take,0
V200,R Myers,0
V200,S Pasquier,0
V200,B Vorster,0
V200,B Melham,0
V200,G Lee,0
V200,Y Kawada,0
V200,D O'Brien,0
V200,P-C Boudot,0
V200,G Schofield,0
V200,H Lam,0
V200,M Wepner,0
V200,C Perkins,0
V200,R Curatolo,0
V200,W L Ho,0
V200,M F Poon,0
V200,W M Lai,0
V200,O Peslier,0
V200,C Murray,0
V200,A Sanna,0
T028,O Doleuze,0
T028,N Rawiller,0
T028,O Bosson,0
T028,H N Wong,0
T028,M Chadwick,0
T028,T H So,0
T028,Z Purton,0
T028,K C Ng,0
T028,S Clipperton,0
T028,K K Chiong,0
T028,K C Leung,0.5
T028,N Callan,0
T028,K Teetan,0
T028,H T Mo,0
T028,B Prebble,0
T028,J Moreira,0
T028,D Whyte,0
T028,M L Yeung,0
T028,C Y Ho,0
T028,H W Lai,0
T028,Y T Cheng,0
T028,C Schofield,0
T028,S de Sousa,0
T028,U Rispoli,0
T028,C Williams,0
T028,L Corrales,0
T028,O Murphy,0
T028,G Mosse,0
T028,T Berry,0
T028,H Bowman,0
T028,C Soumillon,0
T028,D Lane,0
T028,M Barzalona,0
T028,F Geroux,0
T028,P Smullen,0
T028,G Lerena,0
T028,M Demuro,0
T028,R Moore,0
T028,K Tosaki,0
T028,N Juglall,0
T028,T Clark,0
T028,A Badel,1
T028,M Guyon,0
T028,Y Iwata,0
T028,Y Take,0
T028,R Myers,0
T028,S Pasquier,0
T028,B Vorster,0
T028,B Melham,0
T028,G Lee,0
T028,Y Kawada,0
T028,D O'Brien,0
T028,P-C Boudot,0
T028,G Schofield,0
T028,H Lam,0
T028,M Wepner,0
T028,C Perkins,0
T028,R Curatolo,0
T028,W L Ho,0
T028,M F Poon,0
T028,W M Lai,0
T028,O Peslier,0
T028,C Murray,0
T028,A Sanna,0
M148,O Doleuze,0
M148,N Rawiller,0
M148,O Bosson,0
M148,H N Wong,0
M148,M Chadwick,0
M148,T H So,0
M148,Z Purton,0
M148,K C Ng,0
M148,S Clipperton,0
M148,K K Chiong,0
M148,K C Leung,0.5
M148,N Callan,0
M148,K Teetan,0
M148,H T Mo,0
M148,B Prebble,0
M148,J Moreira,0
M148,D Whyte,0
M148,M L Yeung,0
M148,C Y Ho,0
M148,H W Lai,0
M148,Y T Cheng,0
M148,C Schofield,0
M148,S de Sousa,0
M148,U Rispoli,0
M148,C Williams,0
M148,L Corrales,0
M148,O Murphy,0
M148,G Mosse,0
M148,T Berry,0
M148,H Bowman,0
M148,C Soumillon,0
M148,D Lane,0
M148,M Barzalona,0
M148,F Geroux,0
M148,P Smullen,0
M148,G Lerena,0
M148,M Demuro,0
M148,R Moore,0
M148,K Tosaki,0
M148,N Juglall,0
M148,T Clark,0
M148,A Badel,0
M148,M Guyon,0
M148,Y Iwata,0
M148,Y Take,0
M148,R Myers,0
M148,S Pasquier,0
M148,B Vorster,0
M148,B Melham,0
M148,G Lee,0
M148,Y Kawada,0
M148,D O'Brien,0
M148,P-C Boudot,0
M148,G Schofield,0
M148,H Lam,0
M148,M Wepner,0
M148,C Perkins,0
M148,R Curatolo,0
M148,W L Ho,0
M148,M F Poon,0
M148,W M Lai,0
M148,O Peslier,0
M148,C Murray,0
M148,A Sanna,0
S127,O Doleuze,0
S127,N Rawiller,0
S127,O Bosson,0
S127,H N Wong,0
S127,M Chadwick,0
S127,T H So,0
S127,Z Purton,0
S127,K C Ng,0
S127,S Clipperton,0
S127,K K Chiong,0
S127,K C Leung,0
S127,N Callan,0
S127,K Teetan,0
S127,H T Mo,0
S127,B Prebble,0
S127,J Moreira,0
S127,D Whyte,0
S127,M L Yeung,0
S127,C Y Ho,0
S127,H W Lai,0
S127,Y T Cheng,0
S127,C Schofield,0
S127,S de Sousa,0
S127,U Rispoli,0
S127,C Williams,0
S127,L Corrales,0
S127,O Murphy,0
S127,G Mosse,0
S127,T Berry,0
S127,H Bowman,0
S127,C Soumillon,0
S127,D Lane,0
S127,M Barzalona,0
S127,F Geroux,0
S127,P Smullen,0
S127,G Lerena,0
S127,M Demuro,0
S127,R Moore,0
S127,K Tosaki,0
S127,N Juglall,0
S127,T Clark,0
S127,A Badel,0
S127,M Guyon,0
S127,Y Iwata,0
S127,Y Take,0
S127,R Myers,0
S127,S Pasquier,0
S127,B Vorster,0
S127,B Melham,0
S127,G Lee,0
S127,Y Kawada,0
S127,D O'Brien,0
S127,P-C Boudot,0
S127,G Schofield,0
S127,H Lam,0
S127,M Wepner,0
S127,C Perkins,0
S127,R Curatolo,0
S127,W L Ho,0
S127,M F Poon,0
S127,W M Lai,0
S127,O Peslier,0
S127,C Murray,0
S127,A Sanna,0
V087,O Doleuze,0
V087,N Rawiller,0
V087,O Bosson,0
V087,H N Wong,0
V087,M Chadwick,0
V087,T H So,0
V087,Z Purton,0
V087,K C Ng,0
V087,S Clipperton,0
V087,K K Chiong,0
V087,K C Leung,0
V087,N Callan,0
V087,K Teetan,0
V087,H T Mo,0
V087,B Prebble,0.25
V087,J Moreira,1
V087,D Whyte,0
V087,M L Yeung,0
V087,C Y Ho,0
V087,H W Lai,0
V087,Y T Cheng,0
V087,C Schofield,0
V087,S de Sousa,0
V087,U Rispoli,0
V087,C Williams,0
V087,L Corrales,0
V087,O Murphy,0
V087,G Mosse,0
V087,T Berry,0
V087,H Bowman,0
V087,C Soumillon,0
V087,D Lane,0
V087,M Barzalona,0
V087,F Geroux,0
V087,P Smullen,0
V087,G Lerena,0
V087,M Demuro,0
V087,R Moore,0
V087,K Tosaki,0
V087,N Juglall,0
V087,T Clark,0
V087,A Badel,0
V087,M Guyon,0
V087,Y Iwata,0
V087,Y Take,0
V087,R Myers,0
V087,S Pasquier,0
V087,B Vorster,0
V087,B Melham,0
V087,G Lee,0
V087,Y Kawada,0
V087,D O'Brien,0
V087,P-C Boudot,0
V087,G Schofield,0
V087,H Lam,0
V087,M Wepner,0
V087,C Perkins,0
V087,R Curatolo,0
V087,W L Ho,0
V087,M F Poon,0
V087,W M Lai,0
V087,O Peslier,0
V087,C Murray,0
V087,A Sanna,0
T224,O Doleuze,0
T224,N Rawiller,0
T224,O Bosson,0
T224,H N Wong,0
T224,M Chadwick,0
T224,T H So,0
T224,Z Purton,0
T224,K C Ng,0
T224,S Clipperton,0
T224,K K Chiong,1
T224,K C Leung,0
T224,N Callan,1
T224,K Teetan,0
T224,H T Mo,0
T224,B Prebble,0
T224,J Moreira,0
T224,D Whyte,0.25
T224,M L Yeung,0
T224,C Y Ho,0
T224,H W Lai,0
T224,Y T Cheng,0
T224,C Schofield,0
T224,S de Sousa,0
T224,U Rispoli,0
T224,C Williams,0
T224,L Corrales,0
T224,O Murphy,0
T224,G Mosse,0
T224,T Berry,0
T224,H Bowman,0
T224,C Soumillon,0
T224,D Lane,0
T224,M Barzalona,0
T224,F Geroux,0
T224,P Smullen,0
T224,G Lerena,0
T224,M Demuro,0
T224,R Moore,0
T224,K Tosaki,0
T224,N Juglall,0
T224,T Clark,0
T224,A Badel,0
T224,M Guyon,0
T224,Y Iwata,0
T224,Y Take,0
T224,R Myers,0
T224,S Pasquier,0
T224,B Vorster,0
T224,B Melham,0
T224,G Lee,0
T224,Y Kawada,0
T224,D O'Brien,0
T224,P-C Boudot,0
T224,G Schofield,0
T224,H Lam,0
T224,M Wepner,0
T224,C Perkins,0
T224,R Curatolo,0
T224,W L Ho,0
T224,M F Poon,0
T224,W M Lai,0
T224,O Peslier,0
T224,C Murray,0
T224,A Sanna,0
T310,O Doleuze,0
T310,N Rawiller,0
T310,O Bosson,0
T310,H N Wong,0
T310,M Chadwick,0
T310,T H So,0
T310,Z Purton,0
T310,K C Ng,0
T310,S Clipperton,0
T310,K K Chiong,0
T310,K C Leung,0
T310,N Callan,0
T310,K Teetan,0
T310,H T Mo,0
T310,B Prebble,0
T310,J Moreira,0
T310,D Whyte,0
T310,M L Yeung,0
T310,C Y Ho,0
T310,H W Lai,0
T310,Y T Cheng,0
T310,C Schofield,0
T310,S de Sousa,0
T310,U Rispoli,0
T310,C Williams,0
T310,L Corrales,0
T310,O Murphy,0
T310,G Mosse,0
T310,T Berry,0
T310,H Bowman,0
T310,C Soumillon,0
T310,D Lane,0
T310,M Barzalona,0
T310,F Geroux,0
T310,P Smullen,0
T310,G Lerena,0
T310,M Demuro,0
T310,R Moore,0
T310,K Tosaki,0
T310,N Juglall,0
T310,T Clark,0
T310,A Badel,0
T310,M Guyon,0
T310,Y Iwata,0
T310,Y Take,0
T310,R Myers,0
T310,S Pasquier,0
T310,B Vorster,0
T310,B Melham,0
T310,G Lee,0
T310,Y Kawada,0
T310,D O'Brien,0
T310,P-C Boudot,0
T310,G Schofield,0
T310,H Lam,0
T310,M Wepner,0
T310,C Perkins,0
T310,R Curatolo,0
T310,W L Ho,0
T310,M F Poon,0
T310,W M Lai,0
T310,O Peslier,0
T310,C Murray,0
T310,A Sanna,0
V122,O Doleuze,0
V122,N Rawiller,0
V122,O Bosson,0
V122,H N Wong,0
V122,M Chadwick,0
V122,T H So,0
V122,Z Purton,0
V122,K C Ng,0
V122,S Clipperton,0
V122,K K Chiong,0
V122,K C Leung,0
V122,N Callan,0
V122,K Teetan,0
V122,H T Mo,0
V122,B Prebble,0
V122,J Moreira,0
V122,D Whyte,0
V122,M L Yeung,0
V122,C Y Ho,0
V122,H W Lai,0
V122,Y T Cheng,0
V122,C Schofield,0
V122,S de Sousa,0
V122,U Rispoli,0
V122,C Williams,0
V122,L Corrales,0
V122,O Murphy,0
V122,G Mosse,0
V122,T Berry,0
V122,H Bowman,0
V122,C Soumillon,0
V122,D Lane,0
V122,M Barzalona,0
V122,F Geroux,0
V122,P Smullen,0
V122,G Lerena,0
V122,M Demuro,0
V122,R Moore,0
V122,K Tosaki,0
V122,N Juglall,0
V122,T Clark,0
V122,A Badel,0
V122,M Guyon,0
V122,Y Iwata,0
V122,Y Take,0
V122,R Myers,0
V122,S Pasquier,0
V122,B Vorster,0
V122,B Melham,0
V122,G Lee,0
V122,Y Kawada,0
V122,D O'Brien,0
V122,P-C Boudot,0
V122,G Schofield,0
V122,H Lam,0
V122,M Wepner,0
V122,C Perkins,0
V122,R Curatolo,0
V122,W L Ho,0
V122,M F Poon,0
V122,W M Lai,0
V122,O Peslier,0
V122,C Murray,0
V122,A Sanna,0
S280,O Doleuze,0
S280,N Rawiller,0
S280,O Bosson,0
S280,H N Wong,0
S280,M Chadwick,0
S280,T H So,0
S280,Z Purton,0
S280,K C Ng,0
S280,S Clipperton,0
S280,K K Chiong,0
S280,K C Leung,0
S280,N Callan,0
S280,K Teetan,0.5
S280,H T Mo,0
S280,B Prebble,0
S280,J Moreira,0
S280,D Whyte,0
S280,M L Yeung,0
S280,C Y Ho,0
S280,H W Lai,0
S280,Y T Cheng,0
S280,C Schofield,0
S280,S de Sousa,0
S280,U Rispoli,0
S280,C Williams,0
S280,L Corrales,0
S280,O Murphy,0
S280,G Mosse,0
S280,T Berry,0
S280,H Bowman,0
S280,C Soumillon,0
S280,D Lane,0
S280,M Barzalona,0
S280,F Geroux,0
S280,P Smullen,0
S280,G Lerena,0
S280,M Demuro,0
S280,R Moore,0
S280,K Tosaki,0
S280,N Juglall,0
S280,T Clark,0
S280,A Badel,0
S280,M Guyon,0
S280,Y Iwata,0
S280,Y Take,0
S280,R Myers,0
S280,S Pasquier,0
S280,B Vorster,0
S280,B Melham,0
S280,G Lee,0
S280,Y Kawada,0
S280,D O'Brien,0
S280,P-C Boudot,0
S280,G Schofield,0
S280,H Lam,0
S280,M Wepner,0
S280,C Perkins,0
S280,R Curatolo,0
S280,W L Ho,0
S280,M F Poon,0
S280,W M Lai,0
S280,O Peslier,0
S280,C Murray,0
S280,A Sanna,0
T306,O Doleuze,0
T306,N Rawiller,0
T306,O Bosson,0
T306,H N Wong,0
T306,M Chadwick,0
T306,T H So,0
T306,Z Purton,0
T306,K C Ng,0
T306,S Clipperton,0
T306,K K Chiong,0
T306,K C Leung,0
T306,N Callan,0
T306,K Teetan,0
T306,H T Mo,0
T306,B Prebble,0
T306,J Moreira,0
T306,D Whyte,0.666666667
T306,M L Yeung,0
T306,C Y Ho,0
T306,H W Lai,0
T306,Y T Cheng,0
T306,C Schofield,1
T306,S de Sousa,1
T306,U Rispoli,0
T306,C Williams,0
T306,L Corrales,0
T306,O Murphy,0
T306,G Mosse,0
T306,T Berry,0
T306,H Bowman,0
T306,C Soumillon,0
T306,D Lane,0
T306,M Barzalona,0
T306,F Geroux,0
T306,P Smullen,0
T306,G Lerena,0
T306,M Demuro,0
T306,R Moore,0
T306,K Tosaki,0
T306,N Juglall,0
T306,T Clark,0
T306,A Badel,0
T306,M Guyon,0
T306,Y Iwata,0
T306,Y Take,0
T306,R Myers,0
T306,S Pasquier,0
T306,B Vorster,0
T306,B Melham,0
T306,G Lee,0
T306,Y Kawada,0
T306,D O'Brien,0
T306,P-C Boudot,0
T306,G Schofield,0
T306,H Lam,0
T306,M Wepner,0
T306,C Perkins,0
T306,R Curatolo,0
T306,W L Ho,0
T306,M F Poon,0
T306,W M Lai,0
T306,O Peslier,0
T306,C Murray,0
T306,A Sanna,0
S370,O Doleuze,0
S370,N Rawiller,0
S370,O Bosson,0
S370,H N Wong,0
S370,M Chadwick,0
S370,T H So,0.5
S370,Z Purton,0
S370,K C Ng,0
S370,S Clipperton,0
S370,K K Chiong,0
S370,K C Leung,0
S370,N Callan,0
S370,K Teetan,0
S370,H T Mo,0
S370,B Prebble,0
S370,J Moreira,0
S370,D Whyte,0
S370,M L Yeung,0
S370,C Y Ho,0.333333333
S370,H W Lai,0
S370,Y T Cheng,0
S370,C Schofield,0
S370,S de Sousa,0
S370,U Rispoli,0
S370,C Williams,0
S370,L Corrales,0
S370,O Murphy,0
S370,G Mosse,0
S370,T Berry,0
S370,H Bowman,0
S370,C Soumillon,0
S370,D Lane,0
S370,M Barzalona,0
S370,F Geroux,0
S370,P Smullen,0
S370,G Lerena,0
S370,M Demuro,0
S370,R Moore,0
S370,K Tosaki,0
S370,N Juglall,0
S370,T Clark,0
S370,A Badel,0
S370,M Guyon,0
S370,Y Iwata,0
S370,Y Take,0
S370,R Myers,0
S370,S Pasquier,0
S370,B Vorster,0
S370,B Melham,0
S370,G Lee,0
S370,Y Kawada,0
S370,D O'Brien,0
S370,P-C Boudot,0
S370,G Schofield,0
S370,H Lam,0
S370,M Wepner,0
S370,C Perkins,0
S370,R Curatolo,0
S370,W L Ho,0
S370,M F Poon,0
S370,W M Lai,0
S370,O Peslier,0
S370,C Murray,0
S370,A Sanna,0
S442,O Doleuze,0
S442,N Rawiller,0
S442,O Bosson,0
S442,H N Wong,0
S442,M Chadwick,0
S442,T H So,0
S442,Z Purton,0
S442,K C Ng,0
S442,S Clipperton,0
S442,K K Chiong,0
S442,K C Leung,0
S442,N Callan,0
S442,K Teetan,0
S442,H T Mo,0
S442,B Prebble,0
S442,J Moreira,0
S442,D Whyte,0
S442,M L Yeung,0
S442,C Y Ho,1
S442,H W Lai,0
S442,Y T Cheng,0
S442,C Schofield,0
S442,S de Sousa,1
S442,U Rispoli,0
S442,C Williams,0
S442,L Corrales,0
S442,O Murphy,0
S442,G Mosse,0
S442,T Berry,0
S442,H Bowman,0
S442,C Soumillon,0
S442,D Lane,0
S442,M Barzalona,0
S442,F Geroux,0
S442,P Smullen,0
S442,G Lerena,0
S442,M Demuro,0
S442,R Moore,0
S442,K Tosaki,0
S442,N Juglall,0
S442,T Clark,0
S442,A Badel,0
S442,M Guyon,0
S442,Y Iwata,0
S442,Y Take,0
S442,R Myers,0
S442,S Pasquier,0
S442,B Vorster,0
S442,B Melham,0
S442,G Lee,0
S442,Y Kawada,0
S442,D O'Brien,0
S442,P-C Boudot,0
S442,G Schofield,0
S442,H Lam,0
S442,M Wepner,0
S442,C Perkins,0
S442,R Curatolo,0
S442,W L Ho,0
S442,M F Poon,0
S442,W M Lai,0
S442,O Peslier,0
S442,C Murray,0
S442,A Sanna,0
S187,O Doleuze,0
S187,N Rawiller,0
S187,O Bosson,0
S187,H N Wong,0.333333333
S187,M Chadwick,0
S187,T H So,0
S187,Z Purton,0
S187,K C Ng,0
S187,S Clipperton,0
S187,K K Chiong,0
S187,K C Leung,0
S187,N Callan,0
S187,K Teetan,0
S187,H T Mo,0
S187,B Prebble,0
S187,J Moreira,0
S187,D Whyte,0
S187,M L Yeung,0
S187,C Y Ho,0
S187,H W Lai,0
S187,Y T Cheng,0.666666667
S187,C Schofield,0
S187,S de Sousa,0
S187,U Rispoli,0
S187,C Williams,0
S187,L Corrales,0
S187,O Murphy,0
S187,G Mosse,0
S187,T Berry,0
S187,H Bowman,0
S187,C Soumillon,0
S187,D Lane,0
S187,M Barzalona,0
S187,F Geroux,0
S187,P Smullen,0
S187,G Lerena,0
S187,M Demuro,0
S187,R Moore,0
S187,K Tosaki,0
S187,N Juglall,0
S187,T Clark,0
S187,A Badel,0
S187,M Guyon,0
S187,Y Iwata,0
S187,Y Take,0
S187,R Myers,0
S187,S Pasquier,0
S187,B Vorster,0
S187,B Melham,0
S187,G Lee,0
S187,Y Kawada,0
S187,D O'Brien,0
S187,P-C Boudot,0
S187,G Schofield,0
S187,H Lam,0
S187,M Wepner,0
S187,C Perkins,0
S187,R Curatolo,0
S187,W L Ho,0
S187,M F Poon,0
S187,W M Lai,0
S187,O Peslier,0
S187,C Murray,0
S187,A Sanna,0
S022,O Doleuze,0
S022,N Rawiller,0
S022,O Bosson,0
S022,H N Wong,0
S022,M Chadwick,0
S022,T H So,0
S022,Z Purton,0
S022,K C Ng,0
S022,S Clipperton,0
S022,K K Chiong,0
S022,K C Leung,0
S022,N Callan,0
S022,K Teetan,0
S022,H T Mo,0
S022,B Prebble,0
S022,J Moreira,0
S022,D Whyte,0
S022,M L Yeung,0
S022,C Y Ho,0
S022,H W Lai,0
S022,Y T Cheng,0
S022,C Schofield,0
S022,S de Sousa,0
S022,U Rispoli,0
S022,C Williams,0
S022,L Corrales,0
S022,O Murphy,0
S022,G Mosse,0
S022,T Berry,0
S022,H Bowman,0
S022,C Soumillon,0
S022,D Lane,0
S022,M Barzalona,0
S022,F Geroux,0
S022,P Smullen,0
S022,G Lerena,0
S022,M Demuro,0
S022,R Moore,0
S022,K Tosaki,0
S022,N Juglall,0
S022,T Clark,0
S022,A Badel,0
S022,M Guyon,0
S022,Y Iwata,0
S022,Y Take,0
S022,R Myers,0
S022,S Pasquier,0
S022,B Vorster,0
S022,B Melham,0
S022,G Lee,0
S022,Y Kawada,0
S022,D O'Brien,0
S022,P-C Boudot,0
S022,G Schofield,0
S022,H Lam,0
S022,M Wepner,0
S022,C Perkins,0
S022,R Curatolo,0
S022,W L Ho,0
S022,M F Poon,0
S022,W M Lai,0
S022,O Peslier,0
S022,C Murray,0
S022,A Sanna,0
N317,O Doleuze,0
N317,N Rawiller,0
N317,O Bosson,0
N317,H N Wong,0
N317,M Chadwick,0
N317,T H So,0
N317,Z Purton,0
N317,K C Ng,0
N317,S Clipperton,0
N317,K K Chiong,0
N317,K C Leung,0
N317,N Callan,0
N317,K Teetan,0
N317,H T Mo,0
N317,B Prebble,0
N317,J Moreira,0
N317,D Whyte,0
N317,M L Yeung,0.1
N317,C Y Ho,0
N317,H W Lai,0
N317,Y T Cheng,0
N317,C Schofield,0
N317,S de Sousa,0
N317,U Rispoli,0
N317,C Williams,0
N317,L Corrales,0
N317,O Murphy,0
N317,G Mosse,0
N317,T Berry,0
N317,H Bowman,0
N317,C Soumillon,0
N317,D Lane,0
N317,M Barzalona,0
N317,F Geroux,0
N317,P Smullen,0
N317,G Lerena,0
N317,M Demuro,0
N317,R Moore,0
N317,K Tosaki,0
N317,N Juglall,0
N317,T Clark,0
N317,A Badel,0
N317,M Guyon,0
N317,Y Iwata,0
N317,Y Take,0
N317,R Myers,0
N317,S Pasquier,0
N317,B Vorster,0
N317,B Melham,0
N317,G Lee,0
N317,Y Kawada,0
N317,D O'Brien,0
N317,P-C Boudot,0
N317,G Schofield,0
N317,H Lam,0
N317,M Wepner,0
N317,C Perkins,0
N317,R Curatolo,0
N317,W L Ho,0
